id,name,description,brand,segment,category,category_path,color,material,premium,price,original_price,discount_pct,in_stock,avg_rating,rating_count,sizes,images,embed_text
ay-000130,Sneakers 'BERGEN',"Grey suede and mesh over a cushioned midsole, in the chunky retro shape that refuses to go away. Comfortable straight out of the box for long walking days.",New Balance,men,Sneakers,Shoes|Sneakers,grey,Suede,false,95.96,119.95,20,true,4.6,338,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000130-1.jpg,"Sneakers 'BERGEN' New Balance Sneakers Grey suede and mesh over a cushioned midsole, in the chunky retro shape that refuses to go away. Comfortable straight out of the box for long walking days."
ay-000131,Sneakers 'COURT',"A minimal white court shoe with a slim profile and a tonal swoosh. Easy to wipe clean, and the flat sole makes it a reliable everyday trainer.",Nike Sportswear,men,Sneakers,Shoes|Sneakers,white,Leather,false,89.99,,,true,4.4,526,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000131-1.jpg,"Sneakers 'COURT' Nike Sportswear Sneakers A minimal white court shoe with a slim profile and a tonal swoosh. Easy to wipe clean, and the flat sole makes it a reliable everyday trainer."
ay-000132,Sneakers 'SUEDE CLASSIC',"Navy suede with a contrast formstrip and a vulcanised rubber sole. A shoe that has looked the same for decades and still works with almost anything. The suede takes a brush well, which is the only maintenance it really needs.",Puma,men,Sneakers,Shoes|Sneakers,navy,Suede,false,74.95,,,true,4.3,297,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000132-1.jpg,"Sneakers 'SUEDE CLASSIC' Puma Sneakers Navy suede with a contrast formstrip and a vulcanised rubber sole. A shoe that has looked the same for decades and still works with almost anything. The suede takes a brush well, which is the only maintenance it really needs."
ay-000133,Sneakers 'CLUB C',"A cream leather tennis-style trainer with a soft foam footbed. The rounded toe and low collar suit narrower feet and long days on hard floors. The leather is soft from the first wear, so there is no real breaking-in period.",Reebok Classics,women,Sneakers,Shoes|Sneakers,cream,Leather,false,67.46,89.95,25,true,4.2,264,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000133-1.jpg,"Sneakers 'CLUB C' Reebok Classics Sneakers A cream leather tennis-style trainer with a soft foam footbed. The rounded toe and low collar suit narrower feet and long days on hard floors. The leather is soft from the first wear, so there is no real breaking-in period."
ay-000134,Sneakers 'RUNNER 2.0',"Black recycled mesh with a moulded heel counter and a lightweight EVA sole. A relaxed retro runner shape rather than a technical shoe. It runs slightly narrow, so anyone between sizes is better off going up.",adidas Originals,men,Sneakers,Shoes|Sneakers,black,Recycled mesh,false,109.95,,,true,4.4,351,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000134-1.jpg,"Sneakers 'RUNNER 2.0' adidas Originals Sneakers Black recycled mesh with a moulded heel counter and a lightweight EVA sole. A relaxed retro runner shape rather than a technical shoe. It runs slightly narrow, so anyone between sizes is better off going up."
ay-000135,Sneakers 'CHUNK',"A high-shine off-white leather sneaker on an exaggerated platform sole. Hand-finished in Europe, with a padded collar that stops the height from being punishing. The sole adds around five centimetres without feeling unstable on cobbles.",Copenhagen Studios,women,Sneakers,Shoes|Sneakers,off-white,Leather,true,229.00,,,true,4.7,82,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000135-1.jpg,"Sneakers 'CHUNK' Copenhagen Studios Sneakers A high-shine off-white leather sneaker on an exaggerated platform sole. Hand-finished in Europe, with a padded collar that stops the height from being punishing. The sole adds around five centimetres without feeling unstable on cobbles."
ay-000136,Sneakers 'MINI STAR',A scaled-down version of the classic shell-toe trainer with a hook-and-loop strap. Easy for small hands to fasten and hard-wearing on a playground. The rubber toe cap takes the punishment that children reliably inflict on it.,adidas Originals,kids,Sneakers,Shoes|Sneakers,white,Faux leather,false,43.96,54.95,20,true,4.5,188,30|31|32|33|34,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000136-1.jpg,Sneakers 'MINI STAR' adidas Originals Sneakers A scaled-down version of the classic shell-toe trainer with a hook-and-loop strap. Easy for small hands to fasten and hard-wearing on a playground. The rubber toe cap takes the punishment that children reliably inflict on it.
ay-000137,Sneakers 'JUNIOR RUN',A light blue mesh trainer with an elastic lace system and a flexible sole. Breathable enough for a full day of running around outside. Reflective panels on the heel help on dark walks home in winter.,Nike Sportswear,kids,Sneakers,Shoes|Sneakers,blue,Mesh,false,49.99,,,true,4.3,142,30|31|32|33|34,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000137-1.jpg,Sneakers 'JUNIOR RUN' Nike Sportswear Sneakers A light blue mesh trainer with an elastic lace system and a flexible sole. Breathable enough for a full day of running around outside. Reflective panels on the heel help on dark walks home in winter.
ay-000138,Ankle Boots 'CHELSEA',Black leather chelsea boots with elastic side panels and a low block heel. A soft footbed makes them wearable from morning until the end of a long evening.,Tamaris,women,Ankle boots,Shoes|Ankle boots,black,Leather,false,89.95,,,true,4.3,276,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000138-1.jpg,Ankle Boots 'CHELSEA' Tamaris Ankle boots Black leather chelsea boots with elastic side panels and a low block heel. A soft footbed makes them wearable from morning until the end of a long evening.
ay-000139,Ankle Boots 'CHUNKY',"Cognac ankle boots on a lugged rubber sole with a chunky silhouette. The grip is genuinely useful on wet pavement, and the shaft sits just above the ankle.",Marco Tozzi,women,Ankle boots,Shoes|Ankle boots,cognac,Faux leather,false,48.97,69.95,30,true,4.0,213,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000139-1.jpg,"Ankle Boots 'CHUNKY' Marco Tozzi Ankle boots Cognac ankle boots on a lugged rubber sole with a chunky silhouette. The grip is genuinely useful on wet pavement, and the shaft sits just above the ankle."
ay-000140,Ankle Boots 'HARPER',"Sleek black calf leather with a pointed toe and a slim stiletto heel. A dressy boot, made narrow through the foot and best sized up half a size.",Copenhagen Studios,women,Ankle boots,Shoes|Ankle boots,black,Leather,true,249.00,,,true,4.6,64,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000140-1.jpg,"Ankle Boots 'HARPER' Copenhagen Studios Ankle boots Sleek black calf leather with a pointed toe and a slim stiletto heel. A dressy boot, made narrow through the foot and best sized up half a size."
ay-000141,Ankle Boots 'DESERT',"Sand suede desert boots with a crepe sole and two-eyelet lacing. Light, unstructured and comfortable, though the crepe prefers dry weather. The suede darkens with wear, and a light spray before the first outing pays off later.",Camel Active,men,Ankle boots,Shoes|Ankle boots,sand,Suede,false,129.90,,,true,4.4,118,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000141-1.jpg,"Ankle Boots 'DESERT' Camel Active Ankle boots Sand suede desert boots with a crepe sole and two-eyelet lacing. Light, unstructured and comfortable, though the crepe prefers dry weather. The suede darkens with wear, and a light spray before the first outing pays off later."
ay-000142,Ankle Boots 'BIKER',"Black biker boots with buckle straps, a zip on the inside and a low heel. They look heavier than they are, which makes them practical for everyday wear.",Tamaris,women,Ankle boots,Shoes|Ankle boots,black,Faux leather,false,63.96,79.95,20,false,4.1,156,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000142-1.jpg,"Ankle Boots 'BIKER' Tamaris Ankle boots Black biker boots with buckle straps, a zip on the inside and a low heel. They look heavier than they are, which makes them practical for everyday wear."
ay-000143,Boots 'HIGHLAND',"Knee-high brown boots with a stretch panel at the calf and a stacked heel. Cut generously through the shaft, which helps if boots usually gape at the top.",Marco Tozzi,women,Boots,Shoes|Boots,brown,Faux leather,false,99.95,,,true,4.2,187,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000143-1.jpg,"Boots 'HIGHLAND' Marco Tozzi Boots Knee-high brown boots with a stretch panel at the calf and a stacked heel. Cut generously through the shaft, which helps if boots usually gape at the top."
ay-000144,Boots 'STOCKHOLM',"Tall black leather boots on a flat rubber sole with a full-length inner zip. Lined in warm textile and treated to cope with salted winter streets. The sole has a deep tread, so they hold on wet cobbles as well as on pavement.",Tamaris,women,Boots,Shoes|Boots,black,Leather,false,104.96,139.95,25,true,4.4,142,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000144-1.jpg,"Boots 'STOCKHOLM' Tamaris Boots Tall black leather boots on a flat rubber sole with a full-length inner zip. Lined in warm textile and treated to cope with salted winter streets. The sole has a deep tread, so they hold on wet cobbles as well as on pavement."
ay-000145,Boots 'RANGER',Sturdy dark brown lace-up boots with a padded collar and a grippy profile sole. Made for cold walks and rough ground rather than city pavements. The leather takes wax well and the sole can be resoled by a cobbler.,Camel Active,men,Boots,Shoes|Boots,dark brown,Leather,true,169.90,,,true,4.5,96,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000145-1.jpg,Boots 'RANGER' Camel Active Boots Sturdy dark brown lace-up boots with a padded collar and a grippy profile sole. Made for cold walks and rough ground rather than city pavements. The leather takes wax well and the sole can be resoled by a cobbler.
ay-000146,Boots 'RIDER',"Cognac riding boots with a decorative strap at the ankle and an almond toe. A flat heel and firm shaft give them a classic equestrian line. Fully lined in soft textile, with a low block heel that stays comfortable on foot all day.",Marco Tozzi,women,Boots,Shoes|Boots,cognac,Faux leather,false,109.95,,,false,4.0,108,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000146-1.jpg,"Boots 'RIDER' Marco Tozzi Boots Cognac riding boots with a decorative strap at the ankle and an almond toe. A flat heel and firm shaft give them a classic equestrian line. Fully lined in soft textile, with a low block heel that stays comfortable on foot all day."
ay-000147,Boots 'SNOW',Warm-lined navy snow boots with a hook-and-loop strap and reflective piping. Waterproof to the ankle and easy for a child to pull on alone. The sole stays flexible in the cold rather than turning hard and slippery.,ABOUT YOU,kids,Boots,Shoes|Boots,navy,Recycled polyester,false,39.92,49.90,20,true,4.3,174,30|31|32|33|34,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000147-1.jpg,Boots 'SNOW' ABOUT YOU Boots Warm-lined navy snow boots with a hook-and-loop strap and reflective piping. Waterproof to the ankle and easy for a child to pull on alone. The sole stays flexible in the cold rather than turning hard and slippery.
ay-000148,Sandals 'ARIZONA',"The two-strap sandal on a cork footbed that moulds to the foot over time. Taupe suede uppers with adjustable buckles for a precise fit. The footbed is replaceable, which extends the life of the sandal by years.",Birkenstock,women,Sandals,Shoes|Sandals,taupe,Suede,false,99.95,,,true,4.7,623,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000148-1.jpg,"Sandals 'ARIZONA' Birkenstock Sandals The two-strap sandal on a cork footbed that moulds to the foot over time. Taupe suede uppers with adjustable buckles for a precise fit. The footbed is replaceable, which extends the life of the sandal by years."
ay-000149,Sandals 'GIZEH',"A black leather toe-post sandal with a contoured cork sole. It takes a week to break in and then stays comfortable for years. The leather softens where the toe post sits, so any early rubbing settles down.",Birkenstock,men,Sandals,Shoes|Sandals,black,Leather,false,89.95,,,true,4.5,341,41|42|43|44|45,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000149-1.jpg,"Sandals 'GIZEH' Birkenstock Sandals A black leather toe-post sandal with a contoured cork sole. It takes a week to break in and then stays comfortable for years. The leather softens where the toe post sits, so any early rubbing settles down."
ay-000150,Sandals 'RIVIERA',"Strappy gold sandals with a low block heel and an ankle buckle. Dressy enough for a summer party without being difficult to walk in. The heel is set under the foot rather than behind it, which helps on soft ground.",Tamaris,women,Sandals,Shoes|Sandals,gold,Faux leather,false,44.96,59.95,25,true,4.1,196,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000150-1.jpg,"Sandals 'RIVIERA' Tamaris Sandals Strappy gold sandals with a low block heel and an ankle buckle. Dressy enough for a summer party without being difficult to walk in. The heel is set under the foot rather than behind it, which helps on soft ground."
ay-000151,Sandals 'DUNE',"Sand-coloured sandals with two hook-and-loop straps and a moulded footbed. Closed at the toe to protect small feet on gravel, and light enough that a child will actually keep them on.",ABOUT YOU,kids,Sandals,Shoes|Sandals,sand,Faux leather,false,27.90,,,true,4.0,132,30|31|32|33|34,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000151-1.jpg,"Sandals 'DUNE' ABOUT YOU Sandals Sand-coloured sandals with two hook-and-loop straps and a moulded footbed. Closed at the toe to protect small feet on gravel, and light enough that a child will actually keep them on."
ay-000152,Sandals 'SPLASH',"Coral rubber sandals with an adjustable heel strap, made for water. They dry in minutes and grip well on wet poolside tiles. The strap is adjustable at two points, which buys most of a growing season.",ABOUT YOU,kids,Sandals,Shoes|Sandals,coral,Rubber,false,24.90,,,true,4.2,118,30|31|32|33|34,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000152-1.jpg,"Sandals 'SPLASH' ABOUT YOU Sandals Coral rubber sandals with an adjustable heel strap, made for water. They dry in minutes and grip well on wet poolside tiles. The strap is adjustable at two points, which buys most of a growing season."
ay-000153,High Heels 'ROMA',"A pointed black leather court shoe with a slim seven-centimetre heel. Lightly padded at the ball of the foot, which makes a long evening bearable. The heel is set slightly forward, which shifts weight off the ball of the foot.",Tamaris,women,High heels,Shoes|High heels,black,Leather,false,99.95,,,true,4.2,168,36|37|38|39|40|41,https://pub-2e4a163f7e1b4ee49c544ba33966ad8e.r2.dev/catalog/ay-000153-1.jpg,"High Heels 'ROMA' Tamaris High heels A pointed black leather court shoe with a slim seven-centimetre heel. Lightly padded at the ball of the foot, which makes a long evening bearable. The heel is set slightly forward, which shifts weight off the ball of the foot."
